Locus_Tag	Product	Pathway_Name	Pathway_Xref	Pathway_Database	Pathway_Version	ECO_code	ECO_term	PMID
PA14_43830	3-methyl-2-oxobutanoate hydroxymethyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_43940	succinyl-CoA synthetase subunit alpha	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_43950	succinyl-CoA synthetase subunit beta	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_43970	dihydrolipoamide dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44000	dihydrolipoamide succinyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44010	2-oxoglutarate dehydrogenase E1	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44020	succinate dehydrogenase iron-sulfur subunit	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44030	succinate dehydrogenase flavoprotein subunit	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44050	succinate dehydrogenase (D subunit)	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44060	succinate dehydrogenase, cytochrome b556 subunit	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44070	type II citrate synthase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44290	aconitate hydratase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_44590	acyl-CoA dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_45050	pyruvate kinase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_46120	hypothetical protein	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_46970	glutaminase-asparaginase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47100	threonine dehydratase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_47150	protoheme IX farnesyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_48440	NAD(P)H dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_48570	2-isopropylmalate synthase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_49080	acyl-CoA dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_49340	protein Pcprotein PS	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_50660	hypothetical protein	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_51050	aldehyde dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_51120	acyl-CoA dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_51240	phosphoribosylaminoimidazole-succinocarboxamide synthase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_51270	dihydrodipicolinate synthase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_51350	anthranilate synthase component II	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_51360	anthranilate synthase component I	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_51770	hypothetical protein	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_51990	Trp repressor binding protein WrbA	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52040	phosphoribosylaminoimidazole synthetase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52050	phosphoribosylglycinamide formyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52210	cysteine synthase B	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52580	aspartate kinase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52610	hypothetical protein	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52800	acetyl-CoA synthetase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52900	acyl-CoA dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_53010	aromatic amino acid aminotransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_53220	fumarate hydratase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_53260	hypothetical protein	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_53360	hemolytic phospholipase C	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_54170	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_54880	serine acetyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_56240	pyruvate kinase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_56300	fumarase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_56570	acyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57160	2-dehydropantoate 2-reductase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57210	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57770	histidinol-phosphate aminotransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57780	histidinol dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57800	ATP phosphoribosyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58030	fumarate hydratase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58630	ornithine decarboxylase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_60330	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_60380	bifunctional riboflavin kinase/FMN adenylyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_60470	octaprenyl-diphosphate synthase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_60890	serine hydroxymethyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61040	catalase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61210	glycerate dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61400	malate:quinone oxidoreductase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61460	hypoxanthine-guanine phosphoribosyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61580	ferrochelatase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61710	glutamyl-tRNA reductase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61750	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_61770	ribose-phosphate pyrophosphokinase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62120	phosphatidylserine synthase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62130	ketol-acid reductoisomerase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62150	acetolactate synthase 3 regulatory subunit	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62160	acetolactate synthase 3 catalytic subunit	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62580	3-methyl-2-oxobutanoate hydroxymethyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62590	pantoate--beta-alanine ligase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62600	aspartate alpha-decarboxylase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62620	glucose-6-phosphate isomerase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62630	acetyl-CoA synthetase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62830	triosephosphate isomerase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62940	dihydrodipicolinate reductase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_63250	acetyl-CoA acetyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_63850	dihydrolipoamide dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64090	3-dehydroquinate dehydratase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64100	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64110	acetyl-CoA carboxylase biotin carboxylase subunit	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64200	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64220	phosphoribosylamine--glycine ligase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64740	aldehyde dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64850	ornithine cyclodeaminase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_65250	ATP phosphoribosyltransferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_65320	tRNA delta(2)-isopentenylpyrophosphate transferase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_65500	phosphatidylserine decarboxylase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_65760	NAD(P)H quinone oxidoreductase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_66040	acyl-CoA dehydrogenase	Biosynthesis of secondary metabolites	pau01110	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
