Locus_Tag	Product	Pathway_Name	Pathway_Xref	Pathway_Database	Pathway_Version	ECO_code	ECO_term	PMID
PA2843	probable aldolase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA2943	phospho-2-dehydro-3-deoxyheptonate aldolase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3001	probable glyceraldehyde-3-phosphate dehydrogenase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3113	N-(5'phosphoribosyl)anthranilate (PRA) isomerase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3117	aspartate semialdehyde dehydrogenase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3118	3-isopropylmalate dehydrogenase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3120	3-isopropylmalate dehydratase small subunit	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3121	3-isopropylmalate dehydratase large subunit	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3139	probable amino acid aminotransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3151	imidazoleglycerol-phosphate synthase, cyclase subunit	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3152	glutamine amidotransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3165	histidinol-phosphate aminotransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3166	chorismate mutase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3167	3-phosphoserine aminotransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3195	glyceraldehyde 3-phosphate dehydrogenase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3356	Glutamylpolyamine synthetase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3475	cyclohexadienyl dehydratase precursor	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3506	probable decarboxylase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3525	argininosuccinate synthase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3537	ornithine carbamoyltransferase, anabolic	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3635	enolase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3659	probable aminotransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3666	tetrahydrodipicolinate succinylase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3735	threonine synthase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3736	homoserine dehydrogenase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3792	2-isopropylmalate synthase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3816	O-acetylserine synthase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4007	gamma-glutamyl phosphate reductase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4180	probable acetolactate synthase large subunit	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4188	conserved hypothetical protein	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4212	phenazine biosynthesis protein PhzC	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4329	pyruvate kinase II	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4402	glutamate N-acetyltransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4447	histidinol-phosphate aminotransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4448	histidinol dehydrogenase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4449	ATP-phosphoribosyltransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4565	glutamate 5-kinase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4602	serine hydroxymethyltransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4670	ribose-phosphate pyrophosphokinase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4694	ketol-acid reductoisomerase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4695	acetolactate synthase isozyme III small subunit	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4696	acetolactate synthase large subunit	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4748	triosephosphate isomerase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4759	dihydrodipicolinate reductase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4846	3-dehydroquinate dehydratase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4908	hypothetical protein	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4939	conserved hypothetical protein	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4960	probable phosphoserine phosphatase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5013	branched-chain amino acid transferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5035	glutamate synthase small chain	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5036	glutamate synthase large chain precursor	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5038	3-dehydroquinate synthase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5039	shikimate kinase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5066	phosphoribosyl-AMP cyclohydrolase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5067	phosphoribosyl-ATP pyrophosphohydrolase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5119	glutamine synthetase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5131	phosphoglycerate mutase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5140	imidazoleglycerol-phosphate synthase, cyclase subunit	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5141	phosphoribosylformimino-5-aminoimidazole carboxamide	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5142	glutamine amidotransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5143	imidazoleglycerol-phosphate dehydratase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5172	ornithine carbamoyltransferase, catabolic	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5184	hypothetical protein	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5204	N-acetylglutamate synthase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5206	acetylornithine deacetylase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5263	argininosuccinate lyase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5277	diaminopimelate decarboxylase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5278	diaminopimelate epimerase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5323	acetylglutamate kinase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5379	L-serine dehydratase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5390	probable peptidic bond hydrolase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5413	low specificity l-threonine aldolase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5415	serine hydroxymethyltransferase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5435	probable transcarboxylase subunit	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5436	probable biotin carboxylase subunit of a transcarboxylase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5495	homoserine kinase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5508	Glutamylpolyamine synthetase homologue	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5522	Glutamylpolyamine synthetase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0025	shikimate dehydrogenase	Biosynthesis of amino acids	pae01230	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0035	tryptophan synthase alpha chain	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0036	tryptophan synthase beta chain	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0065	hypothetical protein	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0223	probable dihydrodipicolinate synthetase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0244	hypothetical protein	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0245	3-dehydroquinate dehydratase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0305	acylhomoserine lactone acylase B	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0316	PHGDH	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0330	ribose 5-phosphate isomerase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0331	threonine dehydratase, biosynthetic	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0353	dihydroxy-acid dehydratase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0390	homoserine O-acetyltransferase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0393	pyrroline-5-carboxylate reductase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0399	cystathionine beta-synthase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0400	probable cystathionine gamma-lyase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0447	glutaryl-CoA dehydrogenase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0494	probable acyl-CoA carboxylase subunit	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0530	probable class III pyridoxal phosphate-dependent aminotransferase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0548	transketolase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0552	phosphoglycerate kinase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0555	fructose-1,6-bisphosphate aldolase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0607	ribulose-phosphate 3-epimerase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0608	probable phosphoglycolate phosphatase	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0609	anthranilate synthetase component I	Biosynthesis of antibiotics	pae01130	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
